pair_number,feature_x,feature_y,x,y,predicted_recovery_trend,observed_support_count,interaction_rank,mean_abs_shap_interaction,background_rows,grid_size
2,forest_frac_slope_2000_2025,slope_mean,-0.006578805482559867,8.096519849316019,0.012528426013886929,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.006199445709771799,8.096519849316019,0.012664313428103924,3,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005820085936983731,8.096519849316019,0.013538661412894726,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005440726164195664,8.096519849316019,0.01523052342236042,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005061366391407597,8.096519849316019,0.015206508338451385,9,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.00468200661861953,8.096519849316019,0.016621563583612442,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0043026468458314615,8.096519849316019,0.01698797196149826,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.003923287073043394,8.096519849316019,0.017176996916532516,6,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0035439273002553263,8.096519849316019,0.017505276948213577,9,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.003164567527467259,8.096519849316019,0.017904309555888176,10,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002785207754679192,8.096519849316019,0.01884259656071663,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002405847981891124,8.096519849316019,0.019097430631518364,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002026488209103057,8.096519849316019,0.019751951098442078,12,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0016471284363149888,8.096519849316019,0.02017337828874588,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0012677686635269216,8.096519849316019,0.021227732300758362,13,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0008884088907388545,8.096519849316019,0.022093553096055984,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0005090491179507873,8.096519849316019,0.02272086963057518,22,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.00012968934516272013,8.096519849316019,0.02348713018000126,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0002496704276253488,8.096519849316019,0.025100694969296455,10,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0006290302004134159,8.096519849316019,0.025400882586836815,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.001008389973201483,8.096519849316019,0.025934025645256042,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0013877497459895503,8.096519849316019,0.0261376965790987,12,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0017671095187776174,8.096519849316019,0.02619035728275776,9,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0021464692915656863,8.096519849316019,0.02663116715848446,10,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0025258290643537535,8.096519849316019,0.026778647676110268,4,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0029051888371418207,8.096519849316019,0.027179043740034103,9,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.003284548609929888,8.096519849316019,0.027378683909773827,6,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.003663908382717955,8.096519849316019,0.02738559991121292,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004043268155506024,8.096519849316019,0.027563616633415222,9,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004422627928294091,8.096519849316019,0.02780861221253872,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004801987701082158,8.096519849316019,0.027834109961986542,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.005181347473870225,8.096519849316019,0.02801099233329296,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0055607072466582926,8.096519849316019,0.02801099233329296,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.005940067019446362,8.096519849316019,0.02804039977490902,6,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.009234323892076339,8.546456071935514,0.010371241718530655,4,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008854964119288272,8.546456071935514,0.010625375434756279,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008475604346500205,8.546456071935514,0.010905456729233265,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008096244573712136,8.546456071935514,0.011537798680365086,2,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.007716884800924069,8.546456071935514,0.01183056179434061,6,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0073375250281360015,8.546456071935514,0.012039138935506344,4,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.006958165255347934,8.546456071935514,0.012335525825619698,3,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.006578805482559867,8.546456071935514,0.012527582235634327,10,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.006199445709771799,8.546456071935514,0.012663469649851322,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005820085936983731,8.546456071935514,0.01353781670331955,10,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005440726164195664,8.546456071935514,0.01522967778146267,6,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005061366391407597,8.546456071935514,0.015205664560198784,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.00468200661861953,8.546456071935514,0.01662071794271469,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0043026468458314615,8.546456071935514,0.01698712632060051,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.003923287073043394,8.546456071935514,0.017176151275634766,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0035439273002553263,8.546456071935514,0.017504431307315826,9,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.003164567527467259,8.546456071935514,0.017903467640280724,12,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002785207754679192,8.546456071935514,0.018841752782464027,10,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002405847981891124,8.546456071935514,0.019096584990620613,12,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002026488209103057,8.546456071935514,0.019751105457544327,13,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0016471284363149888,8.546456071935514,0.020172536373138428,13,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0012677686635269216,8.546456071935514,0.02122688665986061,18,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0008884088907388545,8.546456071935514,0.022092711180448532,20,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0005090491179507873,8.546456071935514,0.02272002585232258,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.00012968934516272013,8.546456071935514,0.023486286401748657,15,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0002496704276253488,8.546456071935514,0.025100186467170715,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0006290302004134159,8.546456071935514,0.025400372222065926,12,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.001008389973201483,8.546456071935514,0.025933515280485153,16,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0013877497459895503,8.546456071935514,0.02614157274365425,14,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0017671095187776174,8.546456071935514,0.026194235309958458,6,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0021464692915656863,8.546456071935514,0.026635045185685158,13,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0025258290643537535,8.546456071935514,0.026782525703310966,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0029051888371418207,8.546456071935514,0.02718381956219673,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.003284548609929888,8.546456071935514,0.027383452281355858,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.003663908382717955,8.546456071935514,0.02739037200808525,13,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004043268155506024,8.546456071935514,0.027568385004997253,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004422627928294091,8.546456071935514,0.02781338058412075,4,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004801987701082158,8.546456071935514,0.02783888578414917,3,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.005181347473870225,8.546456071935514,0.02801576256752014,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0055607072466582926,8.546456071935514,0.02801576256752014,4,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.005940067019446362,8.546456071935514,0.02804517187178135,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.009234323892076339,8.996392294555012,0.010360258631408215,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008854964119288272,8.996392294555012,0.010614392347633839,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008475604346500205,8.996392294555012,0.0108944745734334,3,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008096244573712136,8.996392294555012,0.011526815593242645,2,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.007716884800924069,8.996392294555012,0.011819579638540745,4,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0073375250281360015,8.996392294555012,0.012028155848383904,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.006958165255347934,8.996392294555012,0.012324542738497257,4,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.006578805482559867,8.996392294555012,0.012516599148511887,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.006199445709771799,8.996392294555012,0.012652486562728882,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005820085936983731,8.996392294555012,0.01352683361619711,15,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005440726164195664,8.996392294555012,0.015218696556985378,9,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005061366391407597,8.996392294555012,0.015194683335721493,12,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.00468200661861953,8.996392294555012,0.016609735786914825,9,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0043026468458314615,8.996392294555012,0.016976144164800644,16,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.003923287073043394,8.996392294555012,0.017163366079330444,19,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0035439273002553263,8.996392294555012,0.017492303624749184,14,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.003164567527467259,8.996392294555012,0.017891336232423782,17,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002785207754679192,8.996392294555012,0.018829621374607086,13,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002405847981891124,8.996392294555012,0.01908445917069912,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002026488209103057,8.996392294555012,0.019738979637622833,17,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0016471284363149888,8.996392294555012,0.020160404965281487,14,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0012677686635269216,8.996392294555012,0.021214760839939117,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0008884088907388545,8.996392294555012,0.02208057977259159,15,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0005090491179507873,8.996392294555012,0.022707898169755936,26,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.00012968934516272013,8.996392294555012,0.023474156856536865,22,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0002496704276253488,8.996392294555012,0.025087416172027588,23,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0006290302004134159,8.996392294555012,0.025386368855834007,19,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.001008389973201483,8.996392294555012,0.025919510051608086,12,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0013877497459895503,8.996392294555012,0.026127569377422333,14,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0017671095187776174,8.996392294555012,0.026181230321526527,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0021464692915656863,8.996392294555012,0.026622040197253227,10,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0025258290643537535,8.996392294555012,0.026769524440169334,10,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0029051888371418207,8.996392294555012,0.027170810848474503,12,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.003284548609929888,8.996392294555012,0.027370447292923927,3,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.003663908382717955,8.996392294555012,0.02737737074494362,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004043268155506024,8.996392294555012,0.02755538374185562,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004422627928294091,8.996392294555012,0.02780037559568882,1,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004801987701082158,8.996392294555012,0.02782587707042694,3,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.005181347473870225,8.996392294555012,0.02800275757908821,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0055607072466582926,8.996392294555012,0.02800275757908821,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.005940067019446362,8.996392294555012,0.02803216688334942,6,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.009234323892076339,9.446328517174507,0.01024596020579338,4,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008854964119288272,9.446328517174507,0.010501648299396038,2,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008475604346500205,9.446328517174507,0.010781730525195599,2,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008096244573712136,9.446328517174507,0.01141407247632742,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.007716884800924069,9.446328517174507,0.011706836521625519,3,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0073375250281360015,9.446328517174507,0.011915413662791252,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.006958165255347934,9.446328517174507,0.01222718320786953,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.006578805482559867,9.446328517174507,0.012419238686561584,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.006199445709771799,9.446328517174507,0.012555125169456005,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005820085936983731,9.446328517174507,0.013429473154246807,12,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005440726164195664,9.446328517174507,0.015121878124773502,15,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005061366391407597,9.446328517174507,0.015099149197340012,9,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.00468200661861953,9.446328517174507,0.016513312235474586,17,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0043026468458314615,9.446328517174507,0.016888730227947235,10,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.003923287073043394,9.446328517174507,0.017075950279831886,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0035439273002553263,9.446328517174507,0.017404887825250626,6,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.003164567527467259,9.446328517174507,0.017803924158215523,18,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002785207754679192,9.446328517174507,0.018742209300398827,20,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002405847981891124,9.446328517174507,0.01899704337120056,16,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002026488209103057,9.446328517174507,0.019651561975479126,15,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0016471284363149888,9.446328517174507,0.020072991028428078,18,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0012677686635269216,9.446328517174507,0.02112734504044056,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0008884088907388545,9.446328517174507,0.021993165835738182,25,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0005090491179507873,9.446328517174507,0.02262048050761223,18,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.00012968934516272013,9.446328517174507,0.023386742919683456,13,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0002496704276253488,9.446328517174507,0.024999752640724182,15,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0006290302004134159,9.446328517174507,0.025299392640590668,15,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.001008389973201483,9.446328517174507,0.025831997394561768,22,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0013877497459895503,9.446328517174507,0.026036173105239868,12,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0017671095187776174,9.446328517174507,0.026089835911989212,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0021464692915656863,9.446328517174507,0.026530645787715912,10,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0025258290643537535,9.446328517174507,0.026677338406443596,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0029051888371418207,9.446328517174507,0.027078628540039062,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.003284548609929888,9.446328517174507,0.027278264984488487,6,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.003663908382717955,9.446328517174507,0.02728518843650818,10,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004043268155506024,9.446328517174507,0.02746320143342018,10,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004422627928294091,9.446328517174507,0.02770819701254368,9,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004801987701082158,9.446328517174507,0.0277336947619915,4,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.005181347473870225,9.446328517174507,0.02791057527065277,10,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0055607072466582926,9.446328517174507,0.02791057527065277,9,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.005940067019446362,9.446328517174507,0.02793998457491398,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.009234323892076339,9.896264739794002,0.009885030798614025,4,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008854964119288272,9.896264739794002,0.010155878029763699,3,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008475604346500205,9.896264739794002,0.010435960255563259,4,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008096244573712136,9.896264739794002,0.011085656471550465,11,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.007716884800924069,9.896264739794002,0.011378420516848564,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0073375250281360015,9.896264739794002,0.011581414379179478,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.006958165255347934,9.896264739794002,0.011891569942235947,12,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.006578805482559867,9.896264739794002,0.012083625420928001,10,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.006199445709771799,9.896264739794002,0.012219512835144997,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005820085936983731,9.896264739794002,0.013093859888613224,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005440726164195664,9.896264739794002,0.014795233495533466,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.005061366391407597,9.896264739794002,0.014773550443351269,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.00468200661861953,9.896264739794002,0.01621081307530403,12,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0043026468458314615,9.896264739794002,0.016586784273386,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.003923287073043394,9.896264739794002,0.016774004325270653,22,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0035439273002553263,9.896264739794002,0.01710294373333454,13,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.003164567527467259,9.896264739794002,0.01750313676893711,14,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002785207754679192,9.896264739794002,0.01850336790084839,20,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002405847981891124,9.896264739794002,0.018758201971650124,21,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.002026488209103057,9.896264739794002,0.019414618611335754,18,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0016471284363149888,9.896264739794002,0.019843438640236855,19,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0012677686635269216,9.896264739794002,0.020894259214401245,23,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0008884088907388545,9.896264739794002,0.021724404767155647,15,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0005090491179507873,9.896264739794002,0.022350771352648735,17,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.00012968934516272013,9.896264739794002,0.023117030039429665,30,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0002496704276253488,9.896264739794002,0.024836210533976555,18,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0006290302004134159,9.896264739794002,0.02513585053384304,22,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.001008389973201483,9.896264739794002,0.02566845528781414,13,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0013877497459895503,9.896264739794002,0.02587263099849224,12,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0017671095187776174,9.896264739794002,0.025926293805241585,18,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0021464692915656863,9.896264739794002,0.026367101818323135,13,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0025258290643537535,9.896264739794002,0.026518912985920906,14,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0029051888371418207,9.896264739794002,0.026920204982161522,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.003284548609929888,9.896264739794002,0.027119839563965797,13,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.003663908382717955,9.896264739794002,0.02712675742805004,9,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004043268155506024,9.896264739794002,0.02730477601289749,8,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004422627928294091,9.896264739794002,0.02754977159202099,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.004801987701082158,9.896264739794002,0.02757527120411396,9,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.005181347473870225,9.896264739794002,0.02775215543806553,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.0055607072466582926,9.896264739794002,0.02775215543806553,3,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,0.005940067019446362,9.896264739794002,0.027708448469638824,6,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.009234323892076339,10.346200962413498,0.009817897342145443,3,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008854964119288272,10.346200962413498,0.010088744573295116,9,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008475604346500205,10.346200962413498,0.010374557226896286,3,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.008096244573712136,10.346200962413498,0.011024252511560917,7,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.007716884800924069,10.346200962413498,0.011317119002342224,5,7,0.0001292113156523,1200,41
2,forest_frac_slope_2000_2025,slope_mean,-0.0073375250281360015,10.346200962413498,0.011520113795995712,8,7,0.0001292113156523,1200,41
